id,station_id,latitude,longitude,elevation,name,country,region,timezone
957,KADG0,41.8677,-84.0773,243,Adrian / Maple Woods Manufactured Home Community,US,MI,America/Detroit
958,KADH0,34.8043,-96.6712,310,Ada / Hird,US,OK,America/Chicago
959,KADM0,34.3043,-97.0206,237,Ardmore / Gene Autry,US,OK,America/Chicago
960,KADS0,32.9686,-96.8364,196,Dallas / Addison,US,TX,America/Chicago
961,KADT0,39.8399,-101.0424,911,Atwood / North Atwood,US,KS,America/Chicago
962,KADU0,41.7014,-94.9205,392,Audubon / Nishna,US,IA,America/Chicago
963,KAEG0,35.1452,-106.7952,1779,Albuquerque / Taylor Ranch,US,NM,America/Denver
964,KAEJ0,38.8142,-106.1207,2423,Buena Vista / Johnson Village,US,CO,America/Denver
965,KAEL0,43.6815,-93.3672,384,Albert Lea / Bancroft,US,MN,America/Chicago
966,KAFJ0,40.1365,-80.2902,361,Washington / Lagonda,US,PA,America/New_York
967,KAFK0,40.6054,-95.8678,355,Nebraska City / Paul,US,NE,America/Chicago
968,KAFN0,42.8051,-72.003,317,Jaffrey,US,NH,America/New_York
969,KAFO0,42.7088,-110.9422,1896,Afton,US,WY,America/Denver
970,KAFP0,35.0206,-80.0771,91,Wadesboro / Pinkston,US,NC,America/New_York
971,KAFW0,32.9876,-97.3188,220,Fort Worth / Haslet,US,TX,America/Chicago
972,KAHQ0,41.2406,-96.5946,373,Wahoo,US,NE,America/Chicago
973,KAIA0,42.0532,-102.8038,1198,Alliance / Meadows Trailer Court,US,NE,America/Denver
974,KAIB0,38.2388,-108.5633,1811,Nucla / Naturita,US,CO,America/Denver
975,KAIG0,45.1542,-89.1107,464,Antigo,US,WI,America/Chicago
976,KAIK0,33.6494,-81.685,161,Aiken / Seiglers Crossroads,US,SC,America/New_York
977,KAIO0,41.4038,-95.0487,355,Atlantic,US,IA,America/Chicago
978,KAIT0,46.5484,-93.6768,368,Aitkin / Welshons Company Mobile Home Park,US,MN,America/Chicago
979,KAIZ0,38.096,-92.5495,265,Kaiser / Passover,US,MO,America/Chicago
980,KAJG0,38.6066,-87.7267,131,Mount Carmel / Sand Barrens,US,IL,America/Chicago
981,KAJO0,33.8977,-117.6024,163,Corona,US,CA,America/Los_Angeles
982,KAJR0,34.4998,-83.5567,441,Cornelia / Wilbanks Corner,US,GA,America/New_York
983,KAJZ0,38.7864,-108.0636,1583,Delta / North Delta,US,CO,America/Denver
984,KAKH0,35.2026,-81.1499,243,Gastonia / Forest Brook,US,NC,America/New_York
985,KAKO0,40.1756,-103.222,1438,Akron,US,CO,America/Denver
986,KAKQ0,36.9872,-77.0011,34,Wakefield,US,VA,America/New_York
987,KAKR0,41.0375,-81.4669,325,Akron / Derby Downs,US,OH,America/New_York
988,KALI0,27.7409,-98.0269,54,Alice / 665 Site Colonia,US,TX,America/Chicago
989,KALN0,38.8899,-90.046,166,Alton / Oakwood Heights,US,IL,America/Chicago
990,KALX0,32.9147,-85.963,209,Alexander City / Elkahatchee Park,US,AL,America/Chicago
991,KAMN0,43.3221,-84.6879,230,Alma / Eugene,US,MI,America/Detroit
992,KAMW0,41.9921,-93.6218,291,Ames / Old Orchard Mobile Home Park,US,IA,America/Chicago
993,KANB0,33.5882,-85.8581,187,Anniston / House (Historical),US,AL,America/Chicago
994,KANK0,38.5383,-106.0486,2293,Salida / Smeltertown,US,CO,America/Denver
995,KANQ0,41.6397,-85.0835,303,Angola / Flint,US,IN,America/Indiana/Indianapolis
996,KANW0,42.5792,-99.993,789,Ainsworth / Sandridge,US,NE,America/Chicago
997,KAOH0,40.7075,-84.0271,297,Lima / Eastwood Estates,US,OH,America/New_York
998,KAOO0,40.2964,-78.32,458,Altoona / Martinsburg,US,PA,America/New_York
999,KAPA0,39.5701,-104.8493,1794,Denver / Dove Valley,US,CO,America/Denver
1000,KAPC0,38.2132,-122.2807,11,Napa / Middleton,US,CA,America/Los_Angeles
1001,KAPF0,26.1523,-81.7758,2,Naples / East Naples,US,FL,America/New_York
1002,KAPV0,34.5753,-117.1862,933,Apple Valley / Bell Mountain,US,CA,America/Los_Angeles
1003,KAPY0,26.9688,-99.2489,129,Zapata / Las Palmas,US,TX,America/Chicago
1004,KAQP0,45.2275,-96.0043,311,Appleton,US,MN,America/Chicago
1005,KAQR0,34.3983,-96.1481,180,Atoka,US,OK,America/Chicago
1006,KAQW0,42.6962,-73.1702,199,North Adams / Blackinton,US,MA,America/New_York
1007,KARA0,30.0378,-91.8839,7,New Iberia / New Horizon Mobile Home Park,US,LA,America/Chicago
1008,KARB0,42.223,-83.7456,256,Ann Arbor / Pittsfield,US,MI,America/Detroit
1009,KARG0,36.1247,-90.9251,85,Walnut Ridge / College City,US,AR,America/Chicago
1010,KARM0,29.2543,-96.1544,31,Wharton / Mackay,US,TX,America/Chicago
1011,KARR0,41.7719,-88.4757,217,Aurora / Sugar Grove,US,IL,America/Chicago
1012,KART0,43.9919,-76.0217,100,Watertown / Breezy Knoll Mobile Home Park,US,NY,America/New_York
1013,KARV0,45.9279,-89.7309,497,Minocqua / Woodruff,US,WI,America/Chicago
1014,KARW0,32.4122,-80.6344,3,Beaufort / Sherwood Forest,US,SC,America/New_York
1015,KARX0,43.8228,-91.1911,389,La Crosse / Cold Springs,US,WI,America/Chicago
1016,KASD0,30.3463,-89.8208,9,Slidell / Royal Estates,US,LA,America/Chicago
1017,KASE0,39.2232,-106.8689,2389,Aspen / Woody Creek,US,CO,America/Denver
1018,KASG0,36.1764,-94.1193,412,Springdale,US,AR,America/Chicago
1019,KASJ0,36.2975,-77.1709,20,Ahoskie / Woodland,US,NC,America/New_York
1020,KASL0,32.5205,-94.3078,109,Marshall / Jasper Heights,US,TX,America/Chicago
1021,KASN0,33.5695,-86.0512,161,Talladega / Old Eastaboga,US,AL,America/Chicago
1022,KASW0,41.2747,-85.8401,259,Warsaw / Monoquet,US,IN,America/Indiana/Indianapolis
1023,KASX0,46.5485,-90.919,252,Ashland / Ashland Junction,US,WI,America/Chicago
1024,KATS0,32.8525,-104.4677,1080,Artesia,US,NM,America/Denver
1025,KATW0,44.2581,-88.5191,280,Appleton / Greenville,US,WI,America/Chicago
1026,KATY0,44.914,-97.1547,533,Watertown,US,SD,America/Chicago
1027,KAUG0,44.3206,-69.7973,107,Augusta,US,ME,America/New_York
1028,KAUH0,40.8941,-97.9946,550,Aurora,US,NE,America/Chicago
1029,KAUM0,43.6626,-92.9329,376,Austin,US,MN,America/Chicago
1030,KAVC0,36.6883,-78.0545,134,South Hill / Brodnax,US,VA,America/New_York
1031,KAVK0,36.7732,-98.6699,449,Alva,US,OK,America/Chicago
1032,KAVQ0,32.4096,-111.2184,619,Tucson / Marana,US,AZ,America/Phoenix
1033,KAWG0,41.275,-91.6752,230,Washington,US,IA,America/Chicago
1034,KAWM0,35.1351,-90.2344,65,West Memphis / Riceville,US,AR,America/Chicago
1035,KAXA0,43.0779,-94.272,371,Algona / Hobarton,US,IA,America/Chicago
1036,KAXH0,29.5061,-95.4769,21,Houston / Duke,US,TX,America/Chicago
1037,KAXN0,45.8663,-95.3947,434,Alexandria / Mobile Park Estates,US,MN,America/Chicago
1038,KAXS0,34.6988,-99.3385,437,Altus / Welon,US,OK,America/Chicago
1039,KAXV0,40.4936,-84.2981,278,Wapakoneta / New Knoxville,US,OH,America/New_York
1040,KAXX0,36.422,-105.2899,2554,Angel Fire / Agua Fria,US,NM,America/Denver
1041,KAYE0,42.5667,-71.6,82,Ayer / Ft. Devens,US,MA,America/New_York
1042,KAYX0,35.3926,-86.0858,325,Tullahoma / Dixie (Historical),US,TN,America/Chicago
1043,KAZC0,36.9599,-113.0139,1486,Colorado City / Centennial Park,US,AZ,America/Phoenix
1044,KAZE0,31.8847,-82.6474,78,Hazlehurst,US,GA,America/New_York
1045,KAZO0,42.2344,-85.5516,266,Kalamazoo / Colonial Acres Mobile Home Park,US,MI,America/Detroit
1046,KBAC0,46.9412,-98.018,427,Valley City / North Valley City,US,ND,America/Chicago
1047,KBAF0,42.1577,-72.7156,82,Westfield / Owen District,US,MA,America/New_York
1048,KBAM0,40.599,-116.8743,1381,Battle Mountain / Rosny,US,NV,America/Los_Angeles
1049,KBAN0,38.3557,-119.5188,2057,Bridgeport / Sonora Junction,US,CA,America/Los_Angeles
1050,KBAX0,43.7802,-82.9854,233,Bad Axe,US,MI,America/Detroit
1051,KBAZ0,29.7045,-98.0422,198,New Braunfels / Freiheit,US,TX,America/Chicago
1052,KBBB0,45.3319,-95.6506,317,Benson,US,MN,America/Chicago
1053,KBBD0,31.1793,-99.3239,557,Brady,US,TX,America/Chicago
1054,KBBG0,36.5321,-93.2005,397,Branson / Ridgedale,US,MO,America/Chicago
1055,KBBP0,34.6217,-79.7344,45,Bennettville / Islay (Historical),US,SC,America/New_York
1056,KBBW0,41.4365,-99.6422,776,Broken Bow,US,NE,America/Chicago
1057,KBCB0,37.2076,-80.4078,650,Blacksburg / Airport Acres,US,VA,America/New_York
1058,KBCE0,37.7064,-112.1458,2313,Bryce Canyon / Bryce Canyon City,US,UT,America/Denver
1059,KBCK0,44.2507,-90.8553,255,Black River Falls / Charter Oak Mills (Historical),US,WI,America/Chicago
1060,KBCT0,26.3785,-80.1077,4,Boca Raton / Floresta,US,FL,America/New_York
1061,KBDG0,37.5833,-109.4833,1789,Blanding,US,UT,America/Denver
1062,KBDH0,45.117,-95.1293,343,Willmar / Parkwood Estates,US,MN,America/Chicago
1063,KBDN0,44.0946,-121.2002,1055,Bend / Deschutes,US,OR,America/Los_Angeles
1064,KBDU0,40.0394,-105.2258,1612,Boulder / Valmont,US,CO,America/Denver
1065,KBEA0,28.3619,-97.791,83,Beeville / Salazar Heights Colonia,US,TX,America/Chicago
1066,KBEC0,37.6945,-97.215,429,Wichita / Kamar Parkette Trailer Park,US,KS,America/Chicago
1067,KBEH0,42.1286,-86.4285,198,Benton Harbor Airport / Benton Heights,US,MI,America/Detroit
1068,KBFD0,41.8031,-78.6401,653,Bradford / Mount Alton,US,PA,America/New_York
1069,KBFI0,47.53,-122.302,6,Seattle / South Park,US,WA,America/Los_Angeles
1070,KBFM0,30.6268,-88.0681,8,Mobile / Curve Mobile Home Park,US,AL,America/Chicago
1071,KBFW0,47.249,-91.4156,332,Silver Bay / Beaver Crossing,US,MN,America/Chicago
1072,KBGD0,35.7009,-101.3937,931,Borger / Electric City,US,TX,America/Chicago
1073,KBGE0,30.9716,-84.6369,43,Decatur / Lynn,US,GA,America/New_York
1074,KBGF0,35.1775,-86.0662,298,Winchester / Merrit Mobile Village,US,TN,America/Chicago
1075,KBHB0,44.4498,-68.3616,25,Bar Harbor / Trenton,US,ME,America/New_York
1076,KBHC0,31.7138,-82.3938,61,Baxley / Phillipi,US,GA,America/New_York
1077,KBHK0,46.3476,-104.2594,908,Baker,US,MT,America/Denver
1078,KBID0,41.1681,-71.5778,33,Block Island / New Shoreham Center,US,RI,America/New_York
1079,KBIE0,40.3013,-96.7541,403,Beatrice / Hoyle North 77 Mobile Homes,US,NE,America/Chicago
1080,KBIF0,31.8495,-106.38,1203,El Paso / Aero Vista,US,TX,America/Denver
1081,KBIJ0,31.3975,-84.8948,65,Blakely,US,GA,America/New_York
1082,KBIV0,42.7428,-86.1078,213,Holland / Lincoln Estates Mobile Home Park,US,MI,America/Detroit
1083,KBIX0,30.4104,-88.9244,10,Biloxi / B And H Mobile Home Park,US,MS,America/Chicago
1084,KBJC0,39.9088,-105.1172,1729,Denver / Broomfield / Countryside,US,CO,America/Denver
1085,KBJJ0,40.8748,-81.8882,346,Wooster / Smithville,US,OH,America/New_York
1086,KBKB0,31.15,-92.9667,94,Fort Polk / Lacamp,US,LA,America/Chicago
1087,KBKD0,32.7188,-98.8916,391,Breckenridge / South Hanlon,US,TX,America/Chicago
1088,KBKE0,44.8373,-117.8091,1028,Baker / Estes (Historical),US,OR,America/Los_Angeles
1089,KBKF0,39.7017,-104.7517,1726,Denver / Aurora / Side Creek,US,CO,America/Denver
1090,KBKL0,41.5175,-81.6833,178,Brookville / Old Chinatown,US,PA,America/New_York
1091,KBKN0,36.7451,-97.3496,314,Blackwell / Tyner,US,OK,America/Chicago
1092,KBKS0,27.206,-98.121,34,Falfurrias / Airport Road Addition Colonia,US,TX,America/Chicago
1093,KBKT0,37.0743,-77.9573,133,Ft Pickett / Blackstone,US,VA,America/New_York
1094,KBKV0,28.4736,-82.4554,23,Brooksville / Ayers,US,FL,America/New_York
1095,KBKX0,44.3048,-96.8169,502,Brookings,US,SD,America/Chicago
1096,KBLF0,37.2958,-81.2077,871,Bluefield / Littlesburg,US,WV,America/New_York
1097,KBLH0,33.6192,-114.7169,122,Blythe / Mesa Verde,US,CA,America/Los_Angeles
1098,KBLM0,40.1868,-74.1246,47,Belmar / Carmerville,US,NJ,America/New_York
1099,KBLU0,39.275,-120.7097,1611,Blue Canyon,US,CA,America/Los_Angeles
1100,KBMC0,41.5524,-112.0622,1289,Brigham City / Corinne,US,UT,America/Denver
1101,KBMG0,39.146,-86.6167,258,Bloomington / Kirby,US,IN,America/Indiana/Indianapolis
1102,KBMI0,40.4771,-88.9159,266,Bloomington/Normal Airport / Colonial Meadows,US,IL,America/Chicago
1103,KBMQ0,30.7389,-98.2386,391,Burnet / Gandy,US,TX,America/Chicago
1104,KBMT0,30.0702,-94.2151,10,Beaumont / Amelia,US,TX,America/Chicago
1105,KBNL0,33.258,-81.3879,75,Barnwell / Happy Bottom,US,SC,America/New_York
1106,KBNW0,42.0496,-93.8476,354,Boone,US,IA,America/Chicago
1107,KBOW0,27.9434,-81.7834,38,Bartow / Terio's Mobile Home Park,US,FL,America/New_York
1108,KBPC0,35.8893,-101.0301,845,Pampa / Parnell (Historical),US,TX,America/Chicago
1109,KBPG0,32.2126,-101.5216,784,Big Spring Airport,US,TX,America/Chicago
1110,KBPK0,36.3689,-92.4705,283,Mountain Home / Midway,US,AR,America/Chicago
1111,KBPP0,46.187,-103.4281,902,Bowman,US,ND,America/Denver
1112,KBQK0,31.259,-81.4663,8,Brunswick / Cabana Court Mobile Home Park,US,GA,America/New_York
1113,KBQP0,32.7561,-91.8806,51,Bastrop,US,LA,America/Chicago
1114,KBRD0,46.4017,-94.1356,376,Brainerd / Lazy Acre's Trailer Court,US,MN,America/Chicago
1115,KBRX0,41.93,-104.94,1432,Bordeaux / Ferguson Corner,US,WY,America/Denver
1116,KBRY0,37.8143,-85.4996,204,Samuels Field / Bardstown,US,KY,America/New_York
1117,KBTA0,41.4148,-96.109,402,Blair / Bennington,US,NE,America/Chicago
1118,KBTL0,42.3073,-85.2515,290,Battle Creek / Avenue A Mobile Home Estates,US,MI,America/Detroit
1119,KBTP0,40.7766,-79.9511,380,Butler / Brownsdale,US,PA,America/New_York
1120,KBTR0,30.5378,-91.1468,21,Baton Rouge Metropolitan Airport,US,LA,America/Chicago
1121,KBUB0,41.7767,-99.1497,665,Burwell / Rainbow Trailer Court,US,NE,America/Chicago
1122,KBUU0,42.6907,-88.3046,238,Burlington,US,WI,America/Chicago
1123,KBUY0,36.0485,-79.4749,188,Burlington / Kellam Place,US,NC,America/New_York
1124,KBVI0,40.7725,-80.3914,382,Beaver Falls / West Mayfield,US,PA,America/New_York
1125,KBVN0,41.7286,-98.0558,551,Albion / Loretto,US,NE,America/Chicago
1126,KBVO0,36.7642,-96.0112,218,Bartlesville,US,OK,America/Chicago
1127,KBVU0,35.9475,-114.8611,672,Boulder City,US,NV,America/Los_Angeles
1128,KBVX0,35.7262,-91.6474,142,Batesville / Clearview Estates,US,AR,America/Chicago
1129,KBVY0,42.5841,-70.9161,33,Beverly / Danvers,US,MA,America/New_York
1130,KBWD0,31.7936,-98.9565,423,Brownwood / Early,US,TX,America/Chicago
1131,KBWG0,36.9645,-86.4197,167,Bowling Green / Eastland Park,US,KY,America/Chicago
1132,KBWP0,46.2443,-96.6072,295,Wahpeton / Boise De Sioux Mobile Estates,US,ND,America/Chicago
1133,KBXA0,30.8137,-89.865,36,Bogalusa / Mitch (Historical),US,LA,America/Chicago
1134,KBXK0,33.4204,-112.6862,315,Buckeye / Conger,US,AZ,America/Phoenix
1135,KBYG0,44.3811,-106.7218,1515,Buffalo,US,WY,America/Denver
1136,KBYI0,42.5426,-113.7715,1266,Burley / Heyburn,US,ID,America/Boise
1137,KBYY0,28.9733,-95.8634,14,Bay City / Caney,US,TX,America/Chicago
1138,KBZN0,45.7776,-111.152,1363,Bozeman / Belgrade Village Mobile Home Park,US,MT,America/Denver
1139,KC070,39.2681,-108.864,1440,Mack,US,CO,America/Denver
1140,KC290,43.1143,-89.5315,283,Middleton,US,WI,America/Chicago
1141,KC350,43.5259,-89.9832,276,Reedsburg / Maple Aire Mobile Village,US,WI,America/Chicago
1142,KC620,41.4727,-85.2608,306,Kendallville / Wakeville Village,US,IN,America/Indiana/Indianapolis
1143,KC650,41.3651,-86.3005,244,Plymouth,US,IN,America/Indiana/Indianapolis
1144,KC830,37.8284,-121.6258,24,Byron,US,CA,America/Los_Angeles
1145,KCAD0,44.2753,-85.4189,398,Cadillac / Cadillac Leisure Mobile Home Community,US,MI,America/Detroit
1146,KCAV0,42.7419,-93.7589,353,Clarion,US,IA,America/Chicago
1147,KCBE0,39.6153,-78.7619,236,Cumberland / Wiley Ford,US,MD,America/New_York
1148,KCBF0,41.2601,-95.7587,380,Council Bluffs / Gilliatt,US,IA,America/Chicago
1149,KCBG0,45.5575,-93.2642,288,Cambridge / Pine Village Mobile Home Park,US,MN,America/Chicago
1150,KCBK0,39.4274,-101.0466,971,Colby,US,KS,America/Chicago
1151,KCBM0,33.6452,-88.4459,66,Columbus / Columbus Air Force Base,US,MS,America/Chicago
1152,KCCA0,35.5978,-92.4516,157,Clinton,US,AR,America/Chicago
1153,KCCB0,34.1116,-117.6874,440,Cable Arpt / College Heights,US,CA,America/Los_Angeles
1154,KCCO0,33.3116,-84.7698,296,Newnan / Oaklawn,US,GA,America/New_York
1155,KCCU0,39.7833,-106.25,3680,Copper Mountain / Slate Creek,US,CO,America/Denver
1156,KCCY0,43.0726,-92.6108,343,Charles City / Doubleday,US,IA,America/Chicago
1157,KCDA0,44.5691,-72.018,362,Lyndonville / Egypt,US,VT,America/New_York
1158,KCDC0,37.701,-113.0988,1714,Cedar City,US,UT,America/Denver
1159,KCDH0,33.6228,-92.7634,40,Camden / Camark,US,AR,America/Chicago
1160,KCDI0,39.975,-81.5776,244,Cambridge / Oakwood,US,OH,America/New_York
1161,KCDJ0,39.8233,-93.5792,234,Chillicothe,US,MO,America/Chicago
1162,KCDN0,34.2836,-80.5649,92,Camden / Arrowwood,US,SC,America/New_York
1163,KCDR0,42.8376,-103.0954,1005,Chadron / J And L Trailer Court,US,NE,America/Denver
1164,KCDW0,40.8752,-74.2814,52,Caldwell / Fairfield,US,NJ,America/New_York
1165,KCEU0,34.6719,-82.8868,272,Clemson / Clemson Forest,US,SC,America/New_York
1166,KCEW0,30.7788,-86.5221,65,Crestview / Silver Springs,US,FL,America/Chicago
1167,KCEY0,36.6646,-88.3728,176,Murray / Penny,US,KY,America/Chicago
1168,KCFE0,45.1592,-93.8433,295,Buffalo / Buffalo Manor East,US,MN,America/Chicago
1169,KCFJ0,39.9756,-86.9199,244,Crawfordsville / North Union,US,IN,America/Indiana/Indianapolis
1170,KCFS0,43.45,-83.45,214,Caro / Wahjamega,US,MI,America/Detroit
1171,KCFV0,37.094,-95.5719,230,Coffeyville / Avian,US,KS,America/Chicago
1172,KCGC0,28.8673,-82.5713,2,Crystal River / Cutlers,US,FL,America/New_York
1173,KCGE0,38.5393,-76.0304,6,Cambridge / Thompson,US,MD,America/New_York
1174,KCGF0,41.5651,-81.4864,268,Cleveland / White Hill,US,OH,America/New_York
1175,KCGI0,37.2253,-89.5708,104,Cape Girardeau / Scott City,US,MO,America/Chicago
1176,KCGS0,38.9806,-76.9223,15,College Park / Lakeland,US,MD,America/New_York
1177,KCGX0,41.8667,-87.6,181,Chicago / Central Station,US,IL,America/Chicago
1178,KCGZ0,32.9549,-111.7668,446,Casa Grande,US,AZ,America/Phoenix
1179,KCHD0,33.2691,-111.8111,379,Chandler / Rancho De Chandler,US,AZ,America/Phoenix
1180,KCHK0,35.0974,-97.9677,351,Chickasha,US,OK,America/Chicago
1181,KCHO0,38.1386,-78.4529,195,Charlottesville / Deerwood,US,VA,America/New_York
1182,KCIR0,37.0645,-89.2196,98,Cairo / Klondike,US,IL,America/Chicago
1183,KCIU0,46.2507,-84.4724,244,Sault Ste Marie / Kinross,US,MI,America/Detroit
1184,KCJR0,38.5255,-77.8596,96,Culpeper / Elkwood,US,VA,America/New_York
1185,KCKB0,39.2966,-80.2281,373,Clarksburg / Maple Lake,US,WV,America/New_York
1186,KCKF0,31.9888,-83.7739,95,Cordele,US,GA,America/New_York
1187,KCKI0,33.7172,-79.857,20,Kingstree / Brockington,US,SC,America/New_York
1188,KCKM0,34.2997,-90.5123,53,Clarksdale / Clover Hill,US,MS,America/Chicago
1189,KCKP0,42.7312,-95.5561,374,Cherokee / Onawa Junction,US,IA,America/Chicago
1190,KCKZ0,40.3892,-75.2905,173,Perkasie,US,PA,America/New_York
1191,KCLI0,44.6133,-88.7307,251,Clintonville,US,WI,America/Chicago
1192,KCLK0,35.5383,-98.9328,493,Clinton / East Junction,US,OK,America/Chicago
1193,KCLL0,30.5886,-96.3638,98,College Station / Spear,US,TX,America/Chicago
1194,KCLW0,27.9767,-82.7587,21,Clearwater / Coachman,US,FL,America/New_York
1195,KCMA0,34.2137,-119.0944,24,Camarillo / Springville,US,CA,America/Los_Angeles
1196,KCMD0,34.2687,-86.858,295,Cullman,US,AL,America/Chicago
1197,KCMI0,40.0388,-88.2778,230,Champaign / Savoy,US,IL,America/Chicago
1198,KCMR0,35.3055,-112.1944,2039,Williams,US,AZ,America/Phoenix
1199,KCMY0,43.9583,-90.7379,255,Sparta / Angelo,US,WI,America/Chicago
1200,KCNB0,44.7295,-96.266,364,Canby,US,MN,America/Chicago
1201,KCNC0,41.0196,-93.3597,320,Chariton / Whitebreast,US,IA,America/Chicago
1202,KCNI0,34.3122,-84.4222,372,Canton / Gober,US,GA,America/New_York
1203,KCNM0,32.3375,-104.2633,1004,Carlsbad / Livingston Wheeler,US,NM,America/Denver
1204,KCNO0,33.9748,-117.6365,198,Chino,US,CA,America/Los_Angeles
1205,KCNU0,37.6688,-95.4851,306,Chanute,US,KS,America/Chicago
1206,KCNY0,38.755,-109.7548,1389,Moab / Crescent Junction,US,UT,America/Denver
1207,KCOM0,31.8411,-99.4036,517,Coleman,US,TX,America/Chicago
1208,KCOQ0,46.7011,-92.5036,390,Cloquet,US,MN,America/Chicago
1209,KCOT0,28.4567,-99.2183,145,Cotulla / Zamora Acres Colonia,US,TX,America/Chicago
1210,KCPC0,34.2729,-78.715,30,Whiteville / Brunswick,US,NC,America/New_York
1211,KCPF0,37.3874,-83.2616,383,Hazard / Engle,US,KY,America/New_York
1212,KCPK0,36.6656,-76.3207,6,Norfolk / Cornland,US,VA,America/New_York
1213,KCPS0,38.5707,-90.1562,126,Cahokia / Maplewood Park,US,IL,America/Chicago
1214,KCPT0,32.3537,-97.4338,260,Cleburne / Lebanon,US,TX,America/Chicago
1215,KCPU0,38.1461,-120.6482,405,San Andreas / Fourth Crossing,US,CA,America/Los_Angeles
1216,KCPW0,37.4514,-106.8003,3584,Wolf Creek Pass / Lucky Seven Summer Homes,US,CO,America/Denver
1217,KCQB0,35.7238,-96.8203,300,Chandler / Davenport,US,OK,America/Chicago
1218,KCQC0,35.0028,-105.6628,2160,Clines Corner / Clines Corners,US,NM,America/Denver
1219,KCQF0,30.4605,-87.877,28,Fairhope / Country Living Mobile Home Park,US,AL,America/Chicago
1220,KCQT0,34.0167,-118.2833,56,Los Angeles / Jefferson,US,CA,America/Los_Angeles
1221,KCQW0,34.7129,-79.957,73,Cheraw / Isgett Circle,US,SC,America/New_York
1222,KCRE0,33.8118,-78.7239,9,North Myrtle Beach / Timber Ridge,US,SC,America/New_York
1223,KCRQ0,33.1283,-117.2801,101,Carlsbad / Rancho Carlsbad Trailer Park,US,CA,America/Los_Angeles
1224,KCRS0,32.0281,-96.4006,137,Corsicana / Mildred,US,TX,America/Chicago
1225,KCRX0,34.915,-88.6035,130,Corinth / Gift,US,MS,America/Chicago
1226,KCSG0,32.5163,-84.9389,121,Columbus / Wayne Terrace,US,GA,America/New_York
1227,KCSM0,35.3398,-99.2005,586,Clinton / Burns Flat,US,OK,America/Chicago
1228,KCSQ0,41.0214,-94.3633,396,Creston / Country Court Mobile Home Park,US,IA,America/Chicago
1229,KCTJ0,33.6317,-85.1523,355,Carrollton / Mandeville,US,GA,America/New_York
1230,KCTZ0,34.9749,-78.3656,44,Clinton / South Clinton Mobile Home Park,US,NC,America/New_York
1231,KCUB0,33.9705,-80.9952,59,Columbia / Arthurtown,US,SC,America/New_York
1232,KCUH0,35.9499,-96.7731,282,Cushing,US,OK,America/Chicago
1233,KCUL0,38.0895,-88.1231,118,Carmi / Epworth,US,IL,America/Chicago
1234,KCUT0,43.7333,-103.6177,1708,Custer,US,SD,America/Denver
1235,KCVB0,29.3419,-98.8509,236,Castroville,US,TX,America/Chicago
